creatorAddress,creatorOwnerAddress,ownerAddress,ownerOfOwnerAddress,creationTx,creationTime,creationSlot,mintTx,mintTime,mintSlot,creatorBalance,ownerBalance,ownerPercentage,creatorPercentage,metaplexUpdateAuthority,metaplexOwnerUpdateAuthority,metaplexUpdateAuthorityBalance,metaplexUpdateAuthorityPercent,mutableMetadata,top10HolderBalance,top10HolderPercent,top10UserBalance,top10UserPercent,isTrueToken,fakeToken,totalSupply,preMarketHolder,lockInfo,freezeable,freezeAuthority,transferFeeEnable,transferFeeData,isToken2022,nonTransferable,jupStrictList,address
vwJTy6T4NvCBbc8dwpYq3Y8TnXs2ES4q51CtwwiufR4,,,,5mXXuThD4Jmo3KqnccCyKeXkku5UqW1PyEBXBkbhJ2en6ULU4CnqctkERYpUJ9PGZuxb7JMeVBjfDJzaNovikPoP,1731091484,300233861,5mXXuThD4Jmo3KqnccCyKeXkku5UqW1PyEBXBkbhJ2en6ULU4CnqctkERYpUJ9PGZuxb7JMeVBjfDJzaNovikPoP,1731091484,300233861,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.937656,1,999999999.937656,1,,,999999999.937656,,,,,,,False,,False,298qh3KZ7kvQsZPiXHCQgzgar73ttZrXbNAm3wz8pump
8iYgxUhHo8ZTNKDwitaGiebgy7CBR1gCQEfPaZQpmyTS,,,,3uQJiVgGLEnxtskStTLNsVJMsUm9dtDwUUirboLj1Zr6FK5h9FW7McKFYY3GC2pteHQnvQh52J3yoQsotNg6RVyr,1723148495,282384284,3uQJiVgGLEnxtskStTLNsVJMsUm9dtDwUUirboLj1Zr6FK5h9FW7McKFYY3GC2pteHQnvQh52J3yoQsotNg6RVyr,1723148495,282384284,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.7351,1,999999999.7351,1,,,999999999.7351,,,,,,,False,,False,29G2DbaVGQdL3bm83draUrpgXYyt2bb6eBTkcfVVpump
Q3mc3yGYMNfmqyTEjnaygXorxa7Ccc4ZWHribF2LzFj,,,,HPDr3W3mfvVGZ1eRxUN2iW62LLUSj1Zm8UxVAjwC1TAgn2oxzGmr7RU6cWRrJyKCskEc3HAP8UiHXnvTF5tQsvz,1749293781,345206801,HPDr3W3mfvVGZ1eRxUN2iW62LLUSj1Zm8UxVAjwC1TAgn2oxzGmr7RU6cWRrJyKCskEc3HAP8UiHXnvTF5tQsvz,1749293781,345206801,0.129545,,,1.29545e-10,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,29MysNm3cc5Q9KGtP6EWqhhbFjEzqzPrPtkyd7XXpump
NxBpFzBZo9G3bDanZfjABEXh9c2PRDmAQQyGBnt256G,,,,wqonJJShDcSvvUrJv4ir7hP6TrTzphyBLqgvZsLB73GdvcjGkskou3xqwUEWNqR33L3gQPAT9nCSbSgWYeEhgmg,1737187990,314749190,wqonJJShDcSvvUrJv4ir7hP6TrTzphyBLqgvZsLB73GdvcjGkskou3xqwUEWNqR33L3gQPAT9nCSbSgWYeEhgmg,1737187990,314749190,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.997733,1,999999999.997733,1,,999999999.997733,,,,,,,False,,29RE1sT6EeUb6XGbLukWMqkgviKSDacBdofESzcrpump
EHZMbJF1VFhs9Pe1fMcCu8HFERo5USagQ4pKPVECetPY,,,,BouQcnhncrRdTac2XuZuxLRfLeo7Q9bQVFeGCiCcKYJXWicAsigpqgYc6frBiomasTD3CN7prV2z7N4MhrTGKXS,1723943103,284256641,BouQcnhncrRdTac2XuZuxLRfLeo7Q9bQVFeGCiCcKYJXWicAsigpqgYc6frBiomasTD3CN7prV2z7N4MhrTGKXS,1723943103,284256641,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.524525,1,999999999.524525,1,,,999999999.524525,,,,,,,False,,False,29Xdhxk3YXQ7qUsxPnPypdyPpzBK5KtNVnTkxnFzpump
Ez4RY9qVgFpt6DqrSgs6ho7ZjmQbmbiZg89o1ofuKqNp,,,,4iACeUdj1HCZ3czv1ooTJjn7B3gfnFHSwoJj46rFK7bA3ycLdx2Q6vGbXmLbHjihbajUComLJWHEFijvMyHPMJPa,1723608396,283478652,4iACeUdj1HCZ3czv1ooTJjn7B3gfnFHSwoJj46rFK7bA3ycLdx2Q6vGbXmLbHjihbajUComLJWHEFijvMyHPMJPa,1723608396,283478652,0.225806,,,2.25806e-10,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,29tPYxS9wpVus8XqwMD8kXRcF8ssCTpSiMXrmMbupump
DVfc2anuQmvArcFGCubVSwEaykvmRAuqC9626SN19viH,,,,4pBvc8tPFEB3UFJkzjka2Wx723FqjK5CCzUbY2ohyU1fzVbdZxuiApqryY6duvbXFG6RMyiqY17MPnZzsY6rWzeo,1714596495,263331375,4pBvc8tPFEB3UFJkzjka2Wx723FqjK5CCzUbY2ohyU1fzVbdZxuiApqryY6duvbXFG6RMyiqY17MPnZzsY6rWzeo,1714596495,263331375,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.38559,1,999999999.38559,1,,,999999999.38559,,,,,,,False,,False,2AeN8DGiLbBQx29sUFFMzXVPpDkxCEYcT8KLgwnQJTjD
8RKQ926oYdNPGgiMDt5ooMMcKvKxpwgbVzdFsZb1nXza,,,,42NxfkqRgzJGg69jJ79UNMPZPcrZhSM7iYHuFqyJd25wVVvjv2AwhCrBPLcHhjQdNB92GJSuNsy4ab4ifWb64hcv,1727122935,291591973,42NxfkqRgzJGg69jJ79UNMPZPcrZhSM7iYHuFqyJd25wVVvjv2AwhCrBPLcHhjQdNB92GJSuNsy4ab4ifWb64hcv,1727122935,291591973,0.225806,,,2.25806e-10,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2AjwrRJcX8awoyYFwHjbPBk7xJR923Ub1ntUhGmKpump
ANAUcDCU3Jfao3mtxBdttjEH7F3Ja7SyjGBKUa9Cruc5,,,,5PrjvHGzn5uTTvMMWoogDMgjtZiYX5jAmvfqp4fjRJ2fx7RMZzRB4L3FNj7eMUJaWS5668tYZFESjxTgmyG27KPi,1757686755,366344456,5PrjvHGzn5uTTvMMWoogDMgjtZiYX5jAmvfqp4fjRJ2fx7RMZzRB4L3FNj7eMUJaWS5668tYZFESjxTgmyG27KPi,1757686755,366344456,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2Asg4Eob4nMK1gLPzTpj4ZmFCAeGiZB1uP7MkDwwSrLE
FnHpyCqWTsBSxQUinqXV2V2CMvBX9zf6XcH6YaPM9EgY,,,,22KLXrWtYW2P2NnxkCmfF4FTFqatUbMthJGaSnJY2akbRZ5rBa8aPnaCvqnkwLwHd233Nn5bpCCKGoRUcqRrNFYs,1748719753,343745746,22KLXrWtYW2P2NnxkCmfF4FTFqatUbMthJGaSnJY2akbRZ5rBa8aPnaCvqnkwLwHd233Nn5bpCCKGoRUcqRrNFYs,1748719753,343745746,0.96119,,,9.6119e-10,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2AyTdXEmNoqXpKjhJq5KyGvnBh6jZsWtqGNMnsdVpump
5MpjfpdDqc1h8Mukeq2LXxp44eVLaxhfnN8Ra9SoHwBm,,,,67kEZvEKJZfAQZuwAKU3mHjP2VQVS4gBG8TfdpcsnchvZrLb662jMvNEtqrDTDtXdAxcEa3mZn1an9GPfgdMLmsD,1739289694,319975953,67kEZvEKJZfAQZuwAKU3mHjP2VQVS4gBG8TfdpcsnchvZrLb662jMvNEtqrDTDtXdAxcEa3mZn1an9GPfgdMLmsD,1739289694,319975953,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.99473,1,999999999.99473,1,,999999999.99473,,,,,,,False,,2B7tpbmnvkwHRdsPSU3DuNtjLYGuwY47341vdtzbpump
5EcypBsBLrkX5QsaEJEkYf529GK6PMcfpBZZVA58tScy,,,,1Hg9hT2jeErMFhShQMVkb5qXLhdvYfBbZi4C1rAhnMafSLJSinAtzyYwH2Hkjfujf5Lxswkr2AAqDnZATBbYsfr,1738193778,317230272,1Hg9hT2jeErMFhShQMVkb5qXLhdvYfBbZi4C1rAhnMafSLJSinAtzyYwH2Hkjfujf5Lxswkr2AAqDnZATBbYsfr,1738193778,317230272,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,1000000000,,,,,,,False,,2BUigRPg2xXLqaEQ3wjzb8goyVfXASzE9Fbg6fr4U6Nz
DvxxKuft49Wrb8A69YQC7U9vEZA5oMnmaUb15xsk3qgW,,,,nY3gLtMF1A7zB8pt34DmrCAMoLw3VUn57tq44MpsSCZJ9G93Yg4is5T2XKuFeheVkRWN7H7uJg2kB3V7LXCRgMU,1724199663,284844867,nY3gLtMF1A7zB8pt34DmrCAMoLw3VUn57tq44MpsSCZJ9G93Yg4is5T2XKuFeheVkRWN7H7uJg2kB3V7LXCRgMU,1724199663,284844867,0.056603,,,5.660300007238907e-11,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999998.7211089,0.9999999999999999,999999998.7211089,0.9999999999999999,,,999999998.721109,,,,,,,False,,False,2BV1R3q8hsH3ETWgpJrFqjcY2Lx2RX4a5ifjybDPGW9X
62NG12j9FEfWcPgHUFpFTkBgpSBMmprmGRSPyqjZdjB4,,,,y1oYwLNmCuwv2atrZPP5N3DeEK5nU9TN38LZoBma9nwHGY8FVMF6M2t3WByjCBN7s2yGL8kwr3KYjSSEoEuYhUN,1757996754,367130366,y1oYwLNmCuwv2atrZPP5N3DeEK5nU9TN38LZoBma9nwHGY8FVMF6M2t3WByjCBN7s2yGL8kwr3KYjSSEoEuYhUN,1757996754,367130366,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2C2bKK2bVpw9o5kNiqNh9DYv5t4Cn5XXSp3x62kRpump
5zFk6y1mNuYFHxZRWdBoKLR4SrHy3W4qSk8ttzM3ogLm,,,,2j6VuLMZkRhKa2hu4jGHFqqbTfeeK6WMqJFiEwdJ5i4FzUBzCvJAzPCgMdf2r1GZpLTFzgjHzTdZCaD43vPsiXi4,1716794217,268207607,2j6VuLMZkRhKa2hu4jGHFqqbTfeeK6WMqJFiEwdJ5i4FzUBzCvJAzPCgMdf2r1GZpLTFzgjHzTdZCaD43vPsiXi4,1716794217,268207607,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.164924,1,999999999.164924,1,,,999999999.164924,,,,,,,False,,False,2CGRQut2c8NUBxUfwdmo5AE6gqq9BKfqQf3PRetyaBCV
GBcPgc6TVMHYEEoyZjt3D4di12PsQZ1xkCFcEtqasUKV,,,,cTeWet78QqGtPkLYSxDtQkVqzgQYD76evweLR8AA5uWf5kXWuvQTn8Er1N48bGdZZRTmXLjdeDus41AFKLMn5XB,1757686973,366345012,cTeWet78QqGtPkLYSxDtQkVqzgQYD76evweLR8AA5uWf5kXWuvQTn8Er1N48bGdZZRTmXLjdeDus41AFKLMn5XB,1757686973,366345012,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999969666.266767,1,999969666.266767,1,,,999969666.266767,,,,,,,False,,False,2CXvsvnFyf4qNjBpsQYDenybhhC4aTcxUyFBoBK6pump
9pacexcPh2Z4ncJ9hmHoYMfrJiNiyf8aXEEKB82gCMqy,,,,2PRywrW3CB9ntAUbeWLYekMsotMi4DW1qAidHvw34mgbFReGo3vySp346gGMhPhQGxSryezTqeBz4Hk51UBLWh41,1741219103,324846714,2PRywrW3CB9ntAUbeWLYekMsotMi4DW1qAidHvw34mgbFReGo3vySp346gGMhPhQGxSryezTqeBz4Hk51UBLWh41,1741219103,324846714,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2CagqemiAmNigbmrco6FNYpBa6frqycqk6SccAv6pump
5UdqbMik9YfYPaXbxPeDevC3BXW5tTLNs56ifPP1zcEQ,,,,REWHvTTwkYLNck64RetRv4pfW9tepQ2bs1mH9vnRevHGeihyNK3yP7GcKw1NL8EvhTuBRPtvqDnoDHZZiBWETzb,1732543542,303547964,REWHvTTwkYLNck64RetRv4pfW9tepQ2bs1mH9vnRevHGeihyNK3yP7GcKw1NL8EvhTuBRPtvqDnoDHZZiBWETzb,1732543542,303547964,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.967184,1,999999999.967184,1,,999999999.967184,,,,,,,False,,2CyV5PMMGq6fBHo73Pj6SwV63yrowJog9i5t9ru7pump
bcqXqoJBgebiHroUuSZ2qUpRLZAfxTguuHrL9RyrxMg,,,,3mZyado5KnvsGncsVXDrc6ByJizZCcZMBsPSF7DysJphPs4egpJRoThsrkx9Ui2hz2HbbY6KSFkDh7XEt58RLz42,1741180438,324749286,3mZyado5KnvsGncsVXDrc6ByJizZCcZMBsPSF7DysJphPs4egpJRoThsrkx9Ui2hz2HbbY6KSFkDh7XEt58RLz42,1741180438,324749286,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.991116,1,999999999.991116,1,,,999999999.991116,,,,,,,False,,False,2DV2tmBm7P28qc3QwLW3Vx7V7n9DkSSu754CCsP9pump
EqYj8dEFAC1AMKnaL6knHoaCrh8aC3Nw2WPgbo6vJE1,,,,WJqxujSMAchutMwFqhc3wzX2FktEJPQz33GEVWueX91udc6zZFm5bY7kEDG9FjPTLVbHeCrc3g2m3iAnGGLqnVD,1740909013,324064706,WJqxujSMAchutMwFqhc3wzX2FktEJPQz33GEVWueX91udc6zZFm5bY7kEDG9FjPTLVbHeCrc3g2m3iAnGGLqnVD,1740909013,324064706,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2DWrrL8iQKGahjcys9qfeo78bByP4n4vALpTNv4upump
ALWKYSvkVgtndJ19p1CJaEoXwTag6byPdwubNPYf3AuD,,,,yaT6ZiqdiwezpFDS2YxSpthoheh3Pw1AbKQ2amYDqwwaUXWR4vnk2ard4hcpB84BxhxNmeAwF1Th2AvyjwGnPWc,1724643826,285869960,yaT6ZiqdiwezpFDS2YxSpthoheh3Pw1AbKQ2amYDqwwaUXWR4vnk2ard4hcpB84BxhxNmeAwF1Th2AvyjwGnPWc,1724643826,285869960,0.502867,,,5.028669999999999e-10,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2DsNvEWrnBFQSMqohPyE6NqssnTWC5m6WAg8tRY4tDiT
2bWCxMu2DWpabTKQhZyANSHKmc3CipMLSbndYqEUjWTL,,,,5b5uVF6Ew2KCGZmMv7u45BEC8PanBd5UwyUiFt9iUEc8jEvfvhei8rJDcYVP3pWt8hT6nSpViFvKrPjmqxBHbLzW,1746724843,338692445,5b5uVF6Ew2KCGZmMv7u45BEC8PanBd5UwyUiFt9iUEc8jEvfvhei8rJDcYVP3pWt8hT6nSpViFvKrPjmqxBHbLzW,1746724843,338692445,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999,1,999999999,1,,,999999999,,,,,,,False,,False,2E1zmoTW7b9e8AvAYmSVNEh1L5oYa2vmhY4jjVQQpump
C88rn1cz1PcRJFh44TuynaWbnRis4xuBRi65sD1Nwxog,,,,GYRvJrfd3g7dFBmjXJMHvTeSGiNNJNfEskojK1uH6W3i4qKwkFLXUDefPk5UJzWgZbGKd2eXAx2vhx4CHMHNu7S,1741785215,326273020,GYRvJrfd3g7dFBmjXJMHvTeSGiNNJNfEskojK1uH6W3i4qKwkFLXUDefPk5UJzWgZbGKd2eXAx2vhx4CHMHNu7S,1741785215,326273020,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999994980.06764,1,999994980.06764,1,,,999994980.06764,,,,,,,False,,False,2E3fmXa4H6H2XZahEnXFqDPiqhSESmSFUvL5JZ9izdhV
3voK3vTtb1XSUdBr8reYsti3PRSZdJRefEF6vDuGRZiX,,,,4ezbvZwTPVYQ8Bg95DKBErprFv5v6WHSoZp9fPnB5YtsANQdvxEe9fUf9sc7LFuRX7d9U6ZH6CttXhnwmes4rvn7,1737304843,315037805,4ezbvZwTPVYQ8Bg95DKBErprFv5v6WHSoZp9fPnB5YtsANQdvxEe9fUf9sc7LFuRX7d9U6ZH6CttXhnwmes4rvn7,1737304843,315037805,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2EEvQhsA4hCtbrCoVsUonq6kFn3ATTJhynRNDbofpump
9Wi8LaCrDDW2XAjwsZJdihHNh1MCA68egfNe95yNAzHm,,,,5duzEcFkDa9MrpLfenUvghAcHxuRnX2bDpJq6vr2SNxVz89k7wk53wt434Z7eTuPYGfT2ixkXjkS9P4AJyaWCgyp,1746743211,338738594,5duzEcFkDa9MrpLfenUvghAcHxuRnX2bDpJq6vr2SNxVz89k7wk53wt434Z7eTuPYGfT2ixkXjkS9P4AJyaWCgyp,1746743211,338738594,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.999999,1,999999999.999999,1,,,999999999.999999,,,,,,,False,,False,2EZqBG6KojnA2Vz4FjZ8rr3W5Hs6CKWLGohP87vwpump
DZg1JUSKDhDiHSLJRbRGvTt4kyqijHdroKtbkmaWrPon,,,,5FVx392Tes9kF2Gt5d1yho7Ya6ipxS97UpKcus6ATq2wMLRQS3XWeb4cjgVmeL5HtvcyNMA2JRK7zC8VD5xM39uk,1739230234,319825643,5FVx392Tes9kF2Gt5d1yho7Ya6ipxS97UpKcus6ATq2wMLRQS3XWeb4cjgVmeL5HtvcyNMA2JRK7zC8VD5xM39uk,1739230234,319825643,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999925451.312999,1,999925451.312999,1,,,999925451.312999,,,,,,,False,,False,2EbBN41HEWu4rocFArz1uzo2Hw1MPXQij4c4cAn5svzc
GDntVzAzDiFFjbTAURM4z4e2ExKNePDomwRUvo1TPGuD,,,,42bbXumQUDvszZ6Fv2e7y9yvybiqTu9LtfB9hTd4u1WEkrJhXWaaqJo4G6KQ3YmEP2VQxWj3wLoW8Qfafc1w8Gjp,1758052722,367272201,42bbXumQUDvszZ6Fv2e7y9yvybiqTu9LtfB9hTd4u1WEkrJhXWaaqJo4G6KQ3YmEP2VQxWj3wLoW8Qfafc1w8Gjp,1758052722,367272201,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.998889,1,999999999.998889,1,,,999999999.998889,,,,,,,False,,False,2Ec7ZTSgNQDXru5g3JheBMFAUkQ4aCPxJY9e3tJDpump
F2su2fA1nQjUyu4veRXDprQqgcbUgJjPyuo1tmVQWvBP,,,,5UXC9WzeajLw3xT7SKWuyHKjGJcJoZwv5D6Lf6RShz7Lgc1GECAbPvMKnfy5Fk4LDUEyzry9vHewmJbWCHyjdWhk,1743034737,329405455,5UXC9WzeajLw3xT7SKWuyHKjGJcJoZwv5D6Lf6RShz7Lgc1GECAbPvMKnfy5Fk4LDUEyzry9vHewmJbWCHyjdWhk,1743034737,329405455,1e-06,,,9.999999999999999e-16,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2FKNCFQK8bZSSCwvVrQk1RwADevvhgHyzGVtGp5Spump
39HaZcj3RKNPdV3xVeS48gahZ8XMR4PFn8Z8wd6h6jUX,,,,2CX3Cz5k82kX5HAWyrC4gKk6gaZG7EepmScxZFMG3E3AatS1q2BrU6J8GH2HqYQ4zL2DN8rmwZusbkgQsE6KcZef,1737277619,314971349,2CX3Cz5k82kX5HAWyrC4gKk6gaZG7EepmScxZFMG3E3AatS1q2BrU6J8GH2HqYQ4zL2DN8rmwZusbkgQsE6KcZef,1737277619,314971349,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999972037.84349,1,999972037.84349,1,,,999972037.84349,,,,,,,False,,False,2FRCw4HipyHhz4cpj35nQwJf5T1ZkUeGeTkHaTRVpump
HTQqYYUtRSxarZUgNiiHCeRzeukjJ38B72iBGqrPwUef,,,,4FyQ33ovammD72JEcwYSezFe5X45oH2PaKBes4HbqSNyLM4tLYuZfpQ2ghYgKjzVga6VnKKZvDrzUvxS1Ezz9sUy,1746724818,338692389,4FyQ33ovammD72JEcwYSezFe5X45oH2PaKBes4HbqSNyLM4tLYuZfpQ2ghYgKjzVga6VnKKZvDrzUvxS1Ezz9sUy,1746724818,338692389,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999643692.2355281,1.0000000000000002,999643692.2355281,1.0000000000000002,,,999643692.235528,,,,,,,False,,False,2G6aqAe1xgpEstXt8CbEnf8QtAfp9bLj3T366T94pump
F8grQwGX5MaWciLU5qkNbHDK5yZ1Ht8iitXBkKn8RkUz,,,,4VuEWi2evjWXpj65VTkJLGPCxsVPzoiSGDYCADbAfR6VETi6vgXAiJrWDuBBL1HCdEZxH8rzj5sF5HK2bbYj5Kwa,1746936539,339229216,4VuEWi2evjWXpj65VTkJLGPCxsVPzoiSGDYCADbAfR6VETi6vgXAiJrWDuBBL1HCdEZxH8rzj5sF5HK2bbYj5Kwa,1746936539,339229216,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2G6vUQJV3iTvE24uFVQHzQPSLT7mz2gqGHF9yfjSpump
DfvgwAcQeknAJpTUGN1u43NwWYBEipJJC1AhpxwUs16H,,,,aKxxfaBhwtgmWZE6rt5BU85KhC7ugfFP6KgAm7kx3YwHkiw2x75oq7jM7tp4XK71GXPCwk7doKGx8TEdsYXTvtz,1721980279,279741862,aKxxfaBhwtgmWZE6rt5BU85KhC7ugfFP6KgAm7kx3YwHkiw2x75oq7jM7tp4XK71GXPCwk7doKGx8TEdsYXTvtz,1721980279,279741862,0.92405,,,9.240500013450435e-10,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999998.5444039,0.9999999999999999,999999998.5444039,0.9999999999999999,,999999998.544404,,,,,,,False,,2G9dDKz6kRAXEMFYZZ2wyUrwxsQuGLtgRpuroSbuL9kZ
5CHDEA1fXtqHM6MzJxPECMU2PJJc8kYxdmcx8s5zaFXo,,,,2yqf8r8DMBVtvwwv2dhG5XKXrqr9z8hAcZ5D3LAX2N4sb9pPzpRvW3HPYnSgop1iufrUThnfQtqDu3FzvtJ2oCni,1749084159,344672796,2yqf8r8DMBVtvwwv2dhG5XKXrqr9z8hAcZ5D3LAX2N4sb9pPzpRvW3HPYnSgop1iufrUThnfQtqDu3FzvtJ2oCni,1749084159,344672796,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999990130.5141212,0.9999999999623318,999990130.5141212,0.9999999999623318,,,999990130.551789,,,,,,,False,,False,2GGVyPSfYsnadtzUFUH6YnSx4hpRvFP99VHTPdADpump
ALVHbbnYynvuLLiGDJcyDTFA2dDL8ppMz6FudyxBDAVj,,,,3j1Pv2sRBchJwC7XXwEHaPRXjPuJ2XxaW1NK56iC2gmuMAtrYjFizyFD6F8id7joNabUSXvtXB7XvGNA2ZhySbL9,1730833009,299691407,3j1Pv2sRBchJwC7XXwEHaPRXjPuJ2XxaW1NK56iC2gmuMAtrYjFizyFD6F8id7joNabUSXvtXB7XvGNA2ZhySbL9,1730833009,299691407,0,,,0,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,999999999.794363,1,999999999.794363,1,,999999999.794363,,,,,,,False,,2GSppWdmq7A2kyK6JrV61r5JcgpWHu5T2tESwsWApump
27GSiiqq5q1jdS7MYVEQzfafe1bhKxNA49Y6gGQRmmk6,,,,4FX1PkFVigybn3mCSGBpKoX5tXvb4u19HVnQLAoiHus31iQ3sETQJ8SCWe8XqLCdVW7XkaoPSK45jTVez4qwkpK6,1755545920,360943718,4FX1PkFVigybn3mCSGBpKoX5tXvb4u19HVnQLAoiHus31iQ3sETQJ8SCWe8XqLCdVW7XkaoPSK45jTVez4qwkpK6,1755545920,360943718,707783.634087,,,0.000707783634087,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2GyMCHzjCfvcEFMuEE7USPKmY6DVWk6NmhE5oVRKpump
9rBq9rNsGDVzDx7F6S87neoRYXsiVe25c3g2bXw9utXC,,,,4ngygtY2ByyT9r1p44uHwR1gBtuUHJDX8cNyJyfUigQGZRVdCawM7yzcMgjF4o78BPxPGJJZjnmKoDfVXaJDRuV4,1719630683,274610453,4ngygtY2ByyT9r1p44uHwR1gBtuUHJDX8cNyJyfUigQGZRVdCawM7yzcMgjF4o78BPxPGJJZjnmKoDfVXaJDRuV4,1719630683,274610453,0.999999,,,9.99999e-10,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,11111111111111111111111111111111,,,False,1000000000,1,1000000000,1,,,1000000000,,,,,,,False,,False,2HChfkCRwdC3drQhVeXENWVhkx2SX8XugB8ntPkEpump
